Date,mun_geocod,mun_nome,mun_lat,mun_lon,mun_uf_nome,co_ppb,no2_ppb,o3_ppb,pm25_ugm3,so2_ugm3,precipitacao_mmdia,temperatura_c,umidade_relativa_percentual,vento_direcao_grau,vento_velocidade_ms
9/24/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.9,0.775,28.2,5.275,1.025,0,25.375,77.5,125.75,5.075
9/25/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,69.8,0.625,29.025,5.4,0.95,1,26.05,77.75,120.5,5.05
9/26/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,85.925,0.825,28.75,5.025,1.125,0,26.075,76.25,106.5,3.875
9/27/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,90.1,0.8,30.125,5.675,1.05,0,26.075,77.75,116.75,4.725
9/28/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,89.4,0.75,32.5,9.375,1.1,0,25.95,76.5,127.5,5.075
9/29/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,91.575,0.7,30.4,5.6,0.95,0,26.125,71.75,137.5,5.875
9/30/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,83.75,0.65,27.4,4.625,0.925,0,25.175,75.5,131.75,5.725
10/1/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,75.65,0.6,28.575,4.575,0.85,0,26.05,74.5,115.75,5.725
10/2/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,81.75,0.525,28.875,5.425,0.775,0,26.375,73,114.75,5.775
10/3/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,81.5,0.55,29.225,6.35,0.75,0,26.475,72.75,112.75,5.925
10/4/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.425,0.575,31.025,4.9,0.85,0,26.175,74,124.75,5.85
10/5/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,96.6,0.575,31.4,4.575,0.85,0,26.5,73.75,121.25,5.6
10/6/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,106.1,0.8,30.425,2.95,1.075,0,26.45,74.25,105.25,3.9
10/7/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,96.2,0.575,28.825,4.8,0.85,0,26.85,74,116.75,5.125
10/8/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,104.1,0.625,28.675,5.575,0.875,0,26.4,77,131.5,6
10/9/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,93.85,0.6,29.275,7.15,0.85,1,26.25,76.5,140.75,6.975
10/10/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,93.65,0.6,29.625,8.7,0.85,0,26.45,74,140.25,6.925
10/11/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,91.5,0.525,28.825,7.625,0.8,0,26.575,71,136.75,6.95
10/12/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,87.975,0.5,29.725,8.05,0.75,0,26.325,71.75,123.5,6.75
10/13/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,86.1,0.425,31.625,10.675,0.675,0,26.425,72.5,116.25,6.625
10/14/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,103.35,0.575,30.45,9.9,0.8,0,26.45,72.25,127.25,6.15
10/15/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,101.95,0.55,31.075,11.675,0.75,0,26.425,74.75,127.75,6.575
10/16/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,96.5,0.5,31.8,12.525,0.675,0,26.75,72.75,122.5,6.875
10/17/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,95.9,0.5,30.575,10.825,0.7,0,26.925,71.25,123.25,6.275
10/18/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,87.55,0.575,27.575,10.125,0.8,0,26.7,72.75,114.25,5.85
10/19/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,90.375,0.575,28.85,7.5,0.85,0,26.775,72.5,103.5,5.225
10/20/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,93.275,0.775,26.225,6.9,1,0,27.125,72,112,5.225
10/21/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,94.025,0.475,26.85,8.625,0.725,0,27.5,71.25,127.25,7.025
10/22/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,84.775,0.475,31,6.725,0.7,0,27.05,71.5,127.25,6.725
10/23/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.5,0.475,29.95,8.625,0.7,0,27.175,71.75,127,6.375
10/24/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,72.35,0.45,29.325,8.65,0.7,1,26.6,74.75,131.5,6.55
10/25/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61.25,0.55,27.2,8.5,0.85,0,26.25,75.25,135,6.225
10/26/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,81.475,0.575,26.25,7.875,0.875,0,26.625,74,121,5.9
10/27/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,77.825,0.6,24.775,6.725,0.9,0,27.175,70.75,100.25,4.725
10/28/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.8,0.575,25.85,5.75,0.9,0,26.975,71.75,82.25,4.875
10/29/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.05,0.525,30.35,7.2,0.825,0,26.8,71.5,99.25,5.675
10/30/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,74.425,0.475,30,9.325,0.75,0,26.925,70,114,5.9
10/31/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,73.775,0.525,32.375,6.575,0.775,1,26.55,71.75,113.75,5.5
10/1/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,76.975,0.7,28.325,4.725,0.95,0,25.925,74,117,5.275
10/2/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,82.35,0.575,28.775,5.4,0.875,0,26.375,72.25,115.5,5.3
10/3/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,82.175,0.6,29.2,6.45,0.825,0,26.5,71.5,112.75,5.5
10/4/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,77.7,0.65,30.975,5.05,0.925,0,26.1,73.25,125,5.4
10/5/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,97.6,0.675,31.225,4.65,0.95,0,26.475,72.5,121.75,5.225
10/6/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,108.55,0.925,30.275,3.1,1.225,0,26.35,73.5,105,3.6
10/7/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,97.425,0.65,28.85,4.85,0.975,0,26.825,73,117.75,4.8
10/8/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,105.325,0.7,28.75,5.725,0.925,0,26.45,76.25,132.5,5.65
10/9/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,94.8,0.65,29.325,7.25,0.925,1,26.275,75,141.75,6.55
10/10/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,94.7,0.65,29.775,8.775,0.925,0,26.375,72.75,140.75,6.475
10/11/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,92.7,0.575,28.875,7.6,0.85,0,26.575,69.5,137.25,6.5
10/12/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,88.95,0.575,29.6,8.05,0.875,0,26.25,71,124,6.3
10/13/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,86.775,0.5,31.525,10.6,0.75,0,26.325,71.5,117,6.15
10/14/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,104,0.625,30.35,9.925,0.9,0,26.325,71.25,127,5.675
10/15/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,102.6,0.6,31,11.7,0.825,0,26.325,74,127.75,6.125
10/16/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,97.125,0.55,31.65,12.6,0.8,0,26.725,71.75,123,6.4
10/17/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,96.475,0.525,30.5,10.775,0.775,0,26.9,70,123.75,5.85
10/18/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,88.65,0.65,27.5,10.225,0.875,0,26.725,71.75,114.75,5.45
10/19/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,91.475,0.65,28.95,7.6,0.925,0,26.75,71.25,102.5,4.8
10/20/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,94.6,0.875,25.975,7.125,1.125,0,27.05,70.5,112,4.825
10/21/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,94.975,0.525,26.85,8.75,0.775,0,27.45,70,127.25,6.55
10/22/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,85.65,0.55,30.9,6.725,0.775,0,27.075,69.75,127.5,6.275
10/23/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,76.975,0.525,29.9,8.75,0.775,0,27.25,70,127.75,5.975
10/24/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.925,0.5,29.225,8.675,0.775,1,26.55,73.75,132.25,6.125
10/25/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.025,0.625,27.15,8.45,0.925,0,26.15,74.75,135.75,5.775
10/26/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,82.15,0.675,26.05,7.925,0.975,0,26.6,73,121.25,5.5
10/27/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,79.125,0.675,24.725,7,1.025,0,27.275,69.25,101.25,4.325
10/28/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,80.85,0.65,25.9,5.975,1.05,0,26.975,70.75,81.25,4.45
10/29/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,80.35,0.6,30.35,7.15,0.975,0,26.825,70.5,99,5.275
10/30/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,75.275,0.55,29.95,9.375,0.825,0,26.925,68.75,114,5.425
10/31/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,74.925,0.6,32.15,6.5,0.9,1,26.55,70.25,114.25,5.075
11/1/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,81,0.525,32.7,7.4,0.825,0,26.675,72.75,123.5,6.025
11/2/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,86.9,0.6,28.025,9.125,0.925,1,26.5,76.75,136.25,6.125
11/3/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,78.5,0.625,26.125,7.05,0.975,0,26.875,76,123.5,5.5
11/4/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.675,0.525,27.85,6.65,0.8,15,26.35,78.5,102.25,5.525
11/5/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,56.15,0.55,25.225,7.7,0.9,0,26.825,77,111.75,5.75
11/6/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,72.425,0.575,23.625,8.8,0.85,1,27.35,74.25,126.75,6.125
11/7/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,78.075,0.575,24.375,7.725,0.875,0,26.9,74.5,129.25,6.225
11/8/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.475,0.575,25.675,9.1,0.925,3,26.575,75.75,128.5,6.25
11/9/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,81.275,0.55,23.975,7.425,0.875,3,26.9,75.75,126,6.275
11/10/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,88.425,0.525,23.55,8.85,0.8,0,27.125,74.25,113.5,6.25
11/11/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,99.325,0.55,25.525,9.325,0.9,0,27.15,72,101,5.7
11/12/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,91.775,0.5,26.775,10.3,0.825,0,27.15,70.5,105.25,5.65
11/13/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,96.1,0.55,25.95,7.875,0.9,0,26.925,71.5,110,5.8
11/14/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,88.8,0.5,28.425,8.625,0.8,0,26.8,71.25,117.75,6.15
11/15/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,82.1,0.475,28.8,9.475,0.8,0,26.825,71,126,6.625
11/16/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.925,0.5,27.675,9.675,0.825,0,26.725,70.25,127.75,6.65
11/17/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,73.3,0.5,26.1,11.15,0.85,0,26.3,73,124.25,6.25
11/18/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.8,0.475,25.55,9.925,0.8,0,26.9,68.75,121.5,6.375
11/19/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,50.65,0.525,24.375,7.7,0.875,11,26.375,76,128.75,6.875
11/20/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,67.3,0.525,25,7.5,0.9,6,26.65,74,130.75,6.325
11/21/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60,0.6,25.1,6.8,1,0,25.825,77.25,132.5,5.9
11/22/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.6,0.7,25.175,6.875,1,1,26.525,74.75,111.75,4.7
11/23/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.6,0.65,24.05,4.825,1.025,0,26.975,73.5,82.25,4.95
11/24/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,77.675,0.6,22.4,8.05,0.95,0,26.875,77.75,99.75,4.375
11/25/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,81.65,0.65,22.6,7.6,0.975,1,27.45,73.25,116.5,5.5
11/26/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.725,0.575,24.125,5.475,0.9,1,26.9,72.75,118,5.6
11/27/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.575,0.475,26.825,7.375,0.8,0,26.85,69.75,103.5,5.325
11/28/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.325,0.55,26.8,8.65,0.85,0,26.775,69.75,104,4.7
11/29/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.725,0.45,25.575,8.35,0.75,0,27.175,69.25,110,6.05
11/30/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.725,0.525,24.05,5.65,0.825,1,27.125,72,118.5,6.1
11/1/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,82.2,0.6,32.5,7.5,0.925,0,26.6,71.25,124.25,5.625
11/2/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,87.95,0.65,27.975,9.35,1.025,1,26.425,76,137.25,5.775
11/3/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,79.575,0.7,25.975,7.15,1.075,0,26.8,75.5,124.5,5.125
11/4/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.1,0.6,27.775,6.875,0.875,15,26.4,77.25,102.75,5.125
11/5/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,57.275,0.625,25.175,7.825,0.975,0,26.825,76.5,111.25,5.35
11/6/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.925,0.625,23.55,8.8,0.9,1,27.35,72.75,127,5.725
11/7/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,78.825,0.65,24.3,7.725,0.975,0,26.975,73,130.25,5.85
11/8/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,80.325,0.65,25.525,9.2,1.05,3,26.6,74.5,129,5.825
11/9/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,82.1,0.625,23.85,7.5,0.975,3,26.95,74.25,126.25,5.85
11/10/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,89.15,0.575,23.5,9,0.925,0,27.125,73.25,113.25,5.8
11/11/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,100.4,0.65,25.45,9.425,1.025,0,27.175,70.75,100.75,5.25
11/12/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,92.325,0.575,26.775,10.3,0.925,0,27.225,69.25,105.5,5.2
11/13/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,97.05,0.65,25.875,7.8,1,0,26.95,70,109.5,5.325
11/14/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,89.5,0.55,28.425,8.625,0.875,0,26.825,70.25,117.5,5.725
11/15/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,82.55,0.55,28.9,9.375,0.875,0,26.825,69.25,126.25,6.125
11/16/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,77.625,0.575,27.7,9.575,0.925,0,26.75,69,128.25,6.175
11/17/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,74,0.575,26.05,11.125,0.9,0,26.3,72.25,124.5,5.8
11/18/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,69.675,0.55,25.325,9.925,0.9,0,27.025,67.5,122.25,5.95
11/19/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,51.35,0.6,24.25,7.85,0.95,11,26.525,74,129.5,6.5
11/20/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.2,0.6,24.9,7.5,0.95,6,26.7,72.75,131.5,5.9
11/21/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,60.925,0.7,24.925,6.8,1.1,0,25.75,76.5,133,5.475
11/22/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.45,0.775,24.95,7.075,1.125,1,26.5,74,113,4.275
11/23/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.5,0.775,24.025,5.125,1.175,0,27,72.25,81.25,4.6
11/24/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,78.75,0.725,22.35,8.25,1.05,0,26.825,77.75,100,4.075
11/25/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,82.775,0.725,22.575,7.675,1.075,1,27.45,72,116.5,5.1
11/26/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,72.225,0.65,24.05,5.6,1,1,26.875,71.5,117.75,5.175
11/27/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.525,0.55,26.725,7.575,0.9,0,26.775,68.5,103,4.875
11/28/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.925,0.625,26.875,8.725,0.95,0,26.7,68.5,103,4.325
11/29/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,70.075,0.475,25.575,8.35,0.8,0,27.175,67.75,109.75,5.625
11/30/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.925,0.55,23.975,5.7,0.875,1,27.1,70.25,118.75,5.7
12/1/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.725,0.55,23.725,5.075,0.875,0,27.075,72.75,132.25,6.6
12/2/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,90.675,0.6,22.2,3.2,0.95,0,27.425,72,123.5,5.7
12/3/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,92.925,0.625,21.975,3.65,1,0,27.475,72.5,121.5,4.975
12/4/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,87.95,0.625,23.45,3.95,0.95,0,27.3,74.75,97.75,4.975
12/5/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,85.625,0.675,23.225,8.1,0.975,0,27.225,75.75,92.25,4.8
12/6/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,105.95,0.6,27.2,8.575,0.95,0,27.55,72.25,83,4.95
12/7/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,85.5,0.625,23.775,6.175,1.05,0,27.675,73,98.75,4.725
12/8/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,81,0.55,20.675,5.575,0.9,0,27.375,73.25,113.75,5.8
12/9/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,84.05,0.675,20.05,4.775,0.975,0,27.375,71.25,120,5.6
12/10/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,82.575,0.5,22.675,5.075,0.875,0,27.125,69.5,119.25,5.6
12/11/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.15,0.6,21.95,3.925,0.975,0,27.35,69.25,92,4.9
12/12/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,85.15,0.525,24.525,5.675,0.875,0,27.05,72,48.5,4.775
12/13/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,84.275,0.625,21.45,6.575,0.975,0,27.55,72.25,62.5,4.85
12/14/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,80.875,0.7,22.525,7.225,1.025,0,27.65,72.5,94,5.075
12/15/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,78.725,0.575,24.55,6.1,0.95,0,27.35,71.75,95.25,5.025
12/16/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76.1,0.55,26.375,5.875,0.925,0,27.275,71.25,83.5,5.1
12/17/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.45,0.55,25,7.175,0.9,0,27.25,71,81.75,5.175
12/18/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,88.1,0.575,25.975,6.725,0.9,0,27.6,70.25,79.75,4.925
12/19/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.6,0.675,22.225,10.6,1.075,0,26.925,75.75,86.5,4.85
12/20/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.125,0.675,21.425,10.65,1.075,0,26.375,81.25,75.75,4.45
12/21/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,95.275,0.775,22.6,9.475,1.125,1,27.325,75.25,73.5,4.225
12/22/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,79.325,0.575,20.425,9.75,0.875,3,26.725,82.25,103.5,5.7
12/23/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,67.9,0.625,22.35,12.475,1,6,27.325,77.25,119,4.875
12/24/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.8,0.55,21.175,5.8,0.9,0,27.375,74.75,112.5,5.35
12/25/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.8,0.6,20.9,3.95,0.95,0,27.275,76,122.5,5.825
12/26/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,95.15,0.6,23.375,8.975,0.95,0,27.225,79,120.25,5.05
12/27/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,105.225,0.65,23,11.1,1.025,0,27.45,77.5,112.25,4.85
12/28/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,119.1,0.55,25.3,10.7,0.875,0,27.7,73.25,122,5.85
12/29/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,105.575,0.575,22.925,8.075,0.9,0,27.425,72.75,117.75,5.825
12/30/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,85.35,0.65,19.575,6.425,1,0,27.125,75,109.75,5.575
12/31/2013,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,95.15,0.65,21.425,6.1,1,0,27.3,72.75,106,5.375
12/1/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,77.775,0.6,23.725,5.15,0.95,0,27.025,72,132.75,6.15
12/2/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,92.1,0.675,22.15,3.3,1.025,0,27.475,70.5,123.5,5.325
12/3/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,94.2,0.7,22.025,3.75,1.075,0,27.475,71,121.5,4.625
12/4/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,88.85,0.7,23.375,4,1.075,0,27.35,73.5,97.5,4.6
12/5/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,86.35,0.775,23.05,8.425,1.125,0,27.225,74.5,92.5,4.425
12/6/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,106.775,0.675,27.05,8.775,1.1,0,27.575,71,82.5,4.55
12/7/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,87.15,0.75,23.65,6.325,1.175,0,27.7,71.5,98.25,4.4
12/8/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,81.875,0.625,20.525,5.7,1,0,27.375,72.25,113.5,5.45
12/9/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,86,0.75,20.075,4.925,1.075,0,27.3,70,120.75,5.175
12/10/2013,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,82.925,0.525,22.6,5.175,0.95,0,27.075,68,119.75,5.175
